Schedule K Code,Foreign Port Name,Country Code, ISO Code,Country Name,Update,Latitude,Longitude,Official Port Name/Alias
44951,Ventspils,4490,,Latvia,,57.4,21.533333,Official
44951,Vindau,4490,,Latvia,,,,Alias
44951,Vindava,4490,,Latvia,,,,Alias
45100,All Other Lithuania Ports,4510,,Lithuania,,,,Official
45101,Klaipeda,4510,,Lithuania,,55.71666667,21.11666667,Official
45101,Memel,4510,,Lithuania,,,,Alias
45500,All Other Poland Ports,4550,,Poland,,,,Official
45500,Neufahrwasser,4550,,Poland,,,,Alias
45500,Nowy Port,4550,,Poland,,54.41666667,18.66666667,Alias
45505,Gdynia,4550,,Poland,,54.53583,18.52932,Official
45507,Stettin,4550,,Poland,,53.42782,14.56312,Official
45507,Szczecin,4550,,Poland,,53.42782,14.56312,Alias
45511,Danzig,4550,,Poland,,54.41048,18.67088,Alias
45511,Gdansk,4550,,Poland,,54.41048,18.67088,Official
45512,Swinemunde,4550,,Poland,,53.91954,14.26047,Alias
45512,Swinoujscie,4550,,Poland,,53.91954,14.26047,Official
45513,Police,4550,,Poland,,,,Official
46200,All Other Russia Siberia Region Ports,4621,,Russia,,,,Official
46200,Archangel,4621,,Russia,,,,Alias
46200,Arkhangelsk,4621,,Russia,,64.53333333,40.51666667,Alias
46200,Molotovsk,4621,,Russia,,,,Alias
46200,Severodvinsk,4621,,Russia,,64.56666667,39.78333333,Alias
46208,Yandraknnot,4621,,Russia,,,,Official
46209,Murmansk,4621,,Russia,,68.97806,33.05634,Official
46213,Kaliningrad,4621,,Russia,,54.7,20.5,Alias
46213,Konigsberg,4621,,Russia,,54.7,20.5,Official
46215,Leningrad,4621,,Russia,,59.91667,30.25739,Alias
46215,St. Petersburg,4621,,Russia,,59.91667,30.25739,Official
46220,All Other Russia Baltic Region Ports,4621,,Russia,,,,Official
46220,Kovisto,4621,,Russia,,,,Alias
46220,Primorsk,4621,,Russia,,60.36667,28.633333,Alias
46220,Viborg,4621,,Russia,,,,Alias
46220,Viipuri,4621,,Russia,,,,Alias
46220,Vyborg,4621,,Russia,,60.71667,28.75,Alias
46222,Lorino,4621,,Russia,,,,Official
46230,Nakhodka,4621,,Russia,,42.79836,132.88862,Official
46231,Vostochnyy,4621,,Russia,,42.7184,133.04608,Official
46232,Magadan,4621,,Russia,,59.56667,150.71667,Official
46232,Magadansky,4621,,Russia,,59.56667,150.71667,Alias
46233,Petropavlovsk,4621,,Russia,,53.01667,158.65,Official
46233,Petropavlovsk-Kamchatskiy,4621,,Russia,,53.01667,158.65,Alias
46234,Vanino,4621,,Russia,,,,Official
46236,Korsakov,4621,,Russia,,46.61766,142.77033,Official
46237,Provideniya,4621,,Russia,,64.42606,-173.25243,Official
46238,Vladivostok,4621,,Russia,,43.13773,131.89584,Official
46239,Aleksandrovski,4621,,Russia,,,,Alias
46239,Alexandrovsk,4621,,Russia,,,,Alias
46239,All Other Russia Eastern Region Ports,4621,,Russia,,,,Official
46239,Ambarchik,4621,,Russia,,69.63333333,162.3166667,Alias
46239,Anadyr,4621,,Russia,,,,Alias
46239,Arkovo Bereg,4621,,Russia,,50.98333333,142.2333333,Alias
46239,Kamchatka,4621,,Russia,,,,Alias
46239,Kolyma River,4621,,Russia,,,,Alias
46239,Nagayeva,4621,,Russia,,59.56666667,150.7166667,Alias
46239,Nikolayevsk-Na-Amur,4621,,Russia,,,,Alias
46239,Nogayevo,4621,,Russia,,,,Alias
46239,North Cape,4621,,Russia,,,,Alias
46239,Okha,4621,,Russia,,53.55,143,Alias
46239,Pevek,4621,,Russia,,69.71666667,170.3,Alias
46239,Sovetskaya Gavan,4621,,Russia,,48.96666667,140.2833333,Alias
46239,Tiksi,4621,,Russia,,71.63333333,128.8666667,Alias
46241,Novorossiysk,4621,,Russia,,44.71335,37.78831,Official
46242,Taganrog,4621,,Russia,,47.2,38.95,Official
46245,Tuapse,4621,,Russia,,44.09571,39.05516,Official
46250,All Other Russia Black Sea Region Ports,4621,,Russia,,,,Official
46250,Bukhta Severnaya,4621,,Russia,,,,Alias
46271,Ilichevsk,4623,,Ukraine,,46.30856,30.6702,Official
46271,Ilyichevsk,4623,,Ukraine,,46.30856,30.6702,Alias
46272,Ust-Dunaisk,4623,,Ukraine,,,,Official
46272,Ust-Dunaysk,4623,,Ukraine,,,,Alias
46274,Kerch,4623,,Ukraine,,45.35,36.48333333,Official
46274,Kertch,4623,,Ukraine,,,,Alias
46275,Juzhny,4623,,Ukraine,,,,Alias
46275,Odessa,4623,,Ukraine,,46.48333,30.733333,Official
46275,Yuzhnyy,4623,,Ukraine,,46.6,31.01666667,Alias
46276,Mariupol,4623,,Ukraine,,47.08333333,37.56666667,Official
46276,Zhdanov,4623,,Ukraine,,,,Alias
46277,Belgrod-Dnestrovskiy,4623,,Ukraine,,46.20304,30.34363,Official
46277,Dnestrovskiy,4623,,Ukraine,,46.20304,30.34363,Alias
46278,Berdyansk,4623,,Ukraine,,46.72035,36.8186,Official
46279,All Other Ukraine Ports,4623,,Ukraine,,,,Official
46279,Feodosia,4623,,Ukraine,,,,Alias
46279,Feodosiya,4623,,Ukraine,,45.01666667,35.43333333,Alias
46279,Nikolayev,4623,,Ukraine,,,,Alias
46279,Reni,4623,,Ukraine,,,,Alias
46279,Sevastopol,4623,,Ukraine,,,,Alias
46279,Yalta,4623,,Ukraine,,44.48333333,34.16666667,Alias
46321,Batumi,4633,,Georgia,,41.729647,41.767809,Official
46321,Batumiyskava Bukhta,4633,,Georgia,,,,Alias
46337,Poti,4633,,Georgia,,42.15033,41.65199,Official
46350,Sukhumi,4633,,Georgia,,,,Official
46357,All Other Georgia Ports,4633,,Georgia,,,,Official
47000,All Other Spain Atlantic Region Ports North of Por,4700,,Spain,,,,Official
47000,Cape Finisterre,4700,,Spain,,,,Alias
47000,Cillero,4700,,Spain,,,,Alias
47000,Corcubion,4700,,Spain,,,,Alias
47000,Marin,4700,,Spain,,42.4,-8.7,Alias
47000,Ribadesella,4700,,Spain,,43.46666667,-5.066666667,Alias
47000,San Sebastian,4700,,Spain,,43.31666667,-1.983333333,Alias
47000,Villagarcia,4700,,Spain,,42.6,-8.766666667,Alias
47000,Villagarcia de Arosa,4700,,Spain,,,,Alias
47003,Aviles,4700,,Spain,,43.6,-5.933333333,Official
47003,San Juan de Nieva,4700,,Spain,,,,Alias
47005,Bilbao,4700,,Spain,,43.31154,-2.98673,Official
47013,Santander,4700,,Spain,,43.4624,-3.79499,Official
47017,Gijon,4700,,Spain,,43.55,-5.666666667,Official
47017,Mosel,4700,,Spain,,,,Alias
47021,Corunna,4700,,Spain,,,,Alias
47021,La Coruna,4700,,Spain,,43.36666667,-8.4,Official
47022,El Ferrol,4700,,Spain,,,,Alias
47022,El Ferrol del Caudillo,4700,,Spain,,43.48333333,-8.233333333,Alias
47022,Ferrol,4700,,Spain,,,,Official
47027,Pasages,4700,,Spain,,43.33095,-1.92219,Official
47027,Pasajes,4700,,Spain,,43.33095,-1.92219,Alias
47029,Vigo,4700,,Spain,,42.24067,-8.71191,Official
47031,Algeciras,4700,,Spain,,36.12631,-5.44355,Official
47032,Tarifa,4700,,Spain,,36.01857,-5.59655,Official
47035,Cadiz,4700,,Spain,,36.53255,-6.29697,Official
47036,San Ciprian,4700,,Spain,,43.70893,-7.46091,Official
47039,Sevilla,4700,,Spain,,37.36988,-5.99197,Official
47039,Seville,4700,,Spain,,37.36988,-5.99197,Alias
47044,Huelva,4700,,Spain,,37.21333,-6.94484,Official
47049,All Other Spain Atlantic Region Ports Southeast of,4700,,Spain,,,,Official
47049,Port Santa Maria,4700,,Spain,,,,Alias
47049,Puerto de Santa Maria,4700,,Spain,,,,Alias
47049,Rota,4700,,Spain,,36.61666667,-6.366666667,Alias
47051,Alcanar,4700,,Spain,,,,Official
47057,Alicante,4700,,Spain,,38.33723,-0.48689,Official
47059,Almeria,4700,,Spain,,36.83812,-2.46603,Official
47061,Barcelona,4700,,Spain,,41.3736,2.18034,Official
47062,Carboneras,4700,,Spain,,36.98715,-1.90002,Official
47063,Cartagena,4700,,Spain,,37.58333333,-0.983333333,Official
47063,Escombreras,4700,,Spain,,37.56666667,-0.95,Alias
47065,Palamos,4700,,Spain,,41.85455,3.1172,Official
47066,Majorca,4700,,Spain,,,,Official
47066,Palma de Majorca,4700,,Spain,,,,Alias
47067,Ibiza,4700,,Spain,,38.90315,1.43695,Official
47068,Castellon,4700,,Spain,,,,Official
47068,Castellon de la Plana,4700,,Spain,,,,Alias
47070,All Other Canary Islands Ports,4700,,Spain,,,,Official
47070,Arguinequin,4700,,Spain,,,,Alias
47070,Arrecife,4700,,Spain,,,,Alias
47070,La Salineta,4700,,Spain,,,,Alias
47070,Puerto del Rosario,4700,,Spain,,28.48333333,-13.85,Alias
47071,Las Palmas,4700,,Spain,,28.15,-15.41666667,Official
47071,Puerto de la Luz,4700,,Spain,,,,Alias
47072,Santa Cruz de La Palma,4700,,Spain,,28.66667,-17.75,Official
47073,Santa Cruz de Tenerife,4700,,Spain,,28.46666667,-16.23333333,Alias
47073,Sta. Cruz de Tenerife,4700,,Spain,,,,Alias
47073,Tenerife,4700,,Spain,,,,Official
47076,Malaga,4700,,Spain,,36.71693,-4.41696,Official
47077,Motril,4700,,Spain,,36.7271,-3.51259,Official
47083,Puerto de Sagunto,4700,,Spain,,39.65257,-0.21121,Alias
47083,Sagunto,4700,,Spain,,39.65257,-0.21121,Official
47088,San Feliu de Guixols,4700,,Spain,,41.78449,3.02561,Official
47090,Torrevieja,4700,,Spain,,37.97152,-0.68655,Official
47092,Tarragona,4700,,Spain,,41.1108,1.24071,Official
47093,Gandia,4700,,Spain,,38.98944,-0.14795,Official
47094,Valencia,4700,,Spain,,39.45895,-0.32297,Official
47095,All other Spanish Africa N.E.C. Ports,4700,,Spain,,,,Official
47095,Melilla,4700,,Spain,,35.3,-2.933333333,Alias
47096,Ceuta,4700,,Spain,,35.90109,-5.30524,Official
47099,Agua Amarga,4700,,Spain,,36.93333,-1.933333,Alias
47099,Aguilas,4700,,Spain,,37.4,-1.566666667,Alias
47099,Alcudia,4700,,Spain,,,,Alias
47099,All Other Spain Mediterranean Region Ports,4700,,Spain,,,,Official
47099,Denia,4700,,Spain,,38.86666667,0.116666667,Alias
47099,El Grao,4700,,Spain,,39.96666667,0.016666667,Alias
47099,Garrucha,4700,,Spain,,,,Alias
47099,Hornillo,4700,,Spain,,37.4,-1.55,Alias
47099,Port Alfaques,4700,,Spain,,,,Alias
47099,Puerto de los Alfaques,4700,,Spain,,,,Alias
47099,Rosas,4700,,Spain,,42.26666667,3.183333333,Alias
47099,Vinaroz,4700,,Spain,,40.46666667,0.483333333,Alias
47100,Albufeira,4710,,Portugal,,,,Alias
47100,All Other Portugal Ports,4710,,Portugal,,,,Official
47100,Faro,4710,,Portugal,,37.03333333,-7.933333333,Alias
47100,Lagos,4710,,Portugal,,6.4,3.4,Alias
47100,Olhao,4710,,Portugal,,,,Alias
47100,Portimao,4710,,Portugal,,,,Alias
47100,Vila Real de San Antonio,4710,,Portugal,,,,Alias
47101,Funchal,4710,,Portugal,,32.64205,-16.90674,Official
47123,Leixoes,4710,,Portugal,,,,Official
47123,Porto de Leixoes,4710,,Portugal,,41.18333333,-8.7,Alias
47125,Lisboa,4710,,Portugal,,38.6951,-9.17784,Alias
47125,Lisbon,4710,,Portugal,,38.6951,-9.17784,Official
47126,Barreiro,4710,,Portugal,,,,Official
47127,Porto de Sines,4710,,Portugal,,37.9495,-8.8628,Alias
47127,Sines,4710,,Portugal,,37.9495,-8.8628,Official
47130,Aveiro,4710,,Portugal,,40.65006,-8.75033,Official
47133,Oporto,4710,,Portugal,,41.15,-8.6,Official
47133,Porto,4710,,Portugal,,41.15,-8.6,Alias
47135,Figueira da Foz,4710,,Portugal,,40.14917,-8.86034,Official
47141,Setubal,4710,,Portugal,,38.51774,-8.88646,Official
47150,All Other Azores Ports,4710,,Portugal,,,,Official
47150,Angra do Heroismo,4710,,Portugal,,38.65,-27.21666667,Alias
47150,Horta,4710,,Portugal,,38.53333333,-28.63333333,Alias
47150,Vila do Porto,4710,,Portugal,,36.93333333,-25.15,Alias
47151,Ponta Delgada,4710,,Portugal,,37.73725,-25.65854,Official
47152,Praia,4710,,Portugal,,,,Alias
47152,Praia de Vitoria,4710,,Portugal,,38.71667,-27.05,Official
47155,Terceira Island,4710,,Portugal,,,,Official
47201,Gibraltar,4720,,Gibraltar,,36.12576,-5.35107,Official
47300,All Other Malta Ports,4730,,Malta,,,,Official
47300,Comino Island,4730,,Malta,,,,Alias
47300,Gozo Island,4730,,Malta,,,,Alias
47305,Valletta,4730,,Malta,,35.89537,14.51469,Official
47306,Marsaxlokk,4730,,Malta,,35.8126,14.54387,Official
47500,All Other Italy West Coast Ports,4759,,Italy,,,,Official
47500,Anzio,4759,,Italy,,41.45,12.63333333,Alias
47500,Castellammare di Stabia,4759,,Italy,,40.7,14.48333333,Alias
47500,Fiumicino,4759,,Italy,,41.76666667,12.23333333,Alias
47500,Imperia,4759,,Italy,,43.88333333,8.033333333,Alias
47500,Portici,4759,,Italy,,40.81667,14.333333,Alias
47500,Porto Santo Stefano,4759,,Italy,,42.43333333,11.11666667,Alias
47500,Portoferraio,4759,,Italy,,42.81666667,10.33333333,Alias
47500,Possuoli,4759,,Italy,,,,Alias
47500,Pozzuoli,4759,,Italy,,40.81666667,14.11666667,Alias
47500,Reggio di Calabria,4759,,Italy,,38.11666667,15.65,Alias
47500,Sorrento,4759,,Italy,,40.63333,14.383333,Alias
47500,Torre Annunziata,4759,,Italy,,40.75,14.45,Alias
47505,Bagnoli,4759,,Italy,,40.79977,14.16118,Official
47507,Naples,4759,,Italy,,40.83591,14.28791,Official
47507,Napoli,4759,,Italy,,40.83591,14.28791,Alias
47515,Piombino,4759,,Italy,,42.93201,10.54441,Official
47515,Portovecchio de Piombino,4759,,Italy,,42.93201,10.54441,Alias
47517,Savona,4759,,Italy,,44.31406,8.48335,Official
47519,Civitavecchia,4759,,Italy,,42.09104,11.78696,Official
47525,Gaeta,4759,,Italy,,41.20815,13.57979,Official
47527,Genoa,4759,,Italy,,,,Official
47527,Genova,4759,,Italy,,44.4,8.933333333,Alias
47528,Marina di Carrara,4759,,Italy,,44.03333,10.03333,Official
47531,La Spezia,4759,,Italy,,44.10954,9.83303,Official
47536,Gioia Tauro,4759,,Italy,,38.46667,15.88333,Official
47537,Leghorn,4759,,Italy,,43.57632,10.31464,Official
47537,Livorno,4759,,Italy,,43.57632,10.31464,Alias
47538,Salerno,4759,,Italy,,40.67845,14.75303,Official
47539,Vada,4759,,Italy,,43.3509,10.45163,Official
47540,Rada di Vado,4759,,Italy,,44.27925,8.4422,Alias
47540,Vado Ligure,4759,,Italy,,44.27925,8.4422,Official
47541,Canneto,4759,,Italy,,,,Alias
47541,Lipari,4759,,Italy,,38.48333333,14.96666667,Official
47542,Augusta,4759,,Italy,,37.23481,15.22245,Official
47543,Gela,4759,,Italy,,37.06666667,14.25,Official
47543,Terranova,4759,,Italy,,,,Alias
47543,Terranova di Sicilia,4759,,Italy,,,,Alias
47548,Catania,4759,,Italy,,37.48394,15.09115,Official
47550,Milazzo,4759,,Italy,,38.21134,15.25975,Official
47551,Palermo,4759,,Italy,,38.12473,13.37437,Official
47554,Porto Empedocle,4759,,Italy,,37.28005,13.52994,Official
47555,Priolo,4759,,Italy,,37.21667,15.23333,Official
47556,Santa Panagia,4759,,Italy,,,,Official
47558,All Other Sicily Ports,4759,,Italy,,,,Official
47558,Castellamare del Golfo,4759,,Italy,,,,Alias
47558,Drepanon,4759,,Italy,,,,Alias
47558,Licata,4759,,Italy,,37.1,13.93333333,Alias
47558,Marsala,4759,,Italy,,37.78333333,12.43333333,Alias
47558,Messina,4759,,Italy,,38.2,15.56666667,Alias
47558,Siracusa,4759,,Italy,,37.05,15.28333333,Alias
47558,Syracuse,4759,,Italy,,,,Alias
47558,Taormina,4759,,Italy,,,,Alias
47558,Trapani,4759,,Italy,,38.01666667,12.5,Alias
47561,Porto Torres,4759,,Italy,,40.8449,8.40056,Official
47563,Cagliari,4759,,Italy,,39.08454,9.02083,Official
47565,Golfo de Palmas,4759,,Italy,,,,Official
47565,Oristano,4759,,Italy,,39.86666667,8.55,Alias
47567,Sarroch Oil Terminal,4759,,Italy,,39.06667,9.03333,Official
47568,Porto Vesme,4759,,Italy,,39.2,8.4,Official
47568,Portocuso,4759,,Italy,,,,Alias
47569,All Other Sardinia Ports,4759,,Italy,,,,Official
47569,Olbia,4759,,Italy,,40.91666667,9.5,Alias
47569,Terranova Pausania,4759,,Italy,,,,Alias
47571,Ancona,4759,,Italy,,43.62356,13.50621,Official
47578,Bari,4759,,Italy,,41.13086,16.85006,Official
47579,Barletta,4759,,Italy,,41.32613,16.29332,Official
47581,Chioggia,4759,,Italy,,45.20576,12.28172,Official
47582,Crotone,4759,,Italy,,39.08333333,17.13333333,Official
47582,Manfredonia,4759,,Italy,,41.61666667,15.91666667,Alias
47583,Brindisi,4759,,Italy,,40.64532,17.95187,Official
47584,Porto Corsini,4759,,Italy,,44.5,12.28333333,Official
47584,Ravenna,4759,,Italy,,44.41667,12.2,Alias
47585,Taranto,4759,,Italy,,40.48183,17.20863,Official
47587,Trieste,4759,,Italy,,45.65088,13.75414,Official
47588,Monfalcone,4759,,Italy,,45.79102,13.53892,Official
47595,Lido,4759,,Italy,,45.43196,12.31776,Official
47595,Porto Marghara,4759,,Italy,,45.43196,12.31776,Alias
47595,Venezia,4759,,Italy,,45.43196,12.31776,Alias
47595,Venice,4759,,Italy,,45.43196,12.31776,Alias
47598,All Other Italy East Coast Ports,4759,,Italy,,,,Official
47598,Molfetta,4759,,Italy,,41.2,16.6,Alias
47598,Molo di Bari,4759,,Italy,,41.05,17.1,Alias
47598,Monopoli,4759,,Italy,,40.95,17.3,Alias
47598,Trani,4759,,Italy,,41.28333,16.416667,Alias
47900,Zelenika,4799,,Serbia,,42.44854,18.57243,Official
47901,Bar,4799,,Serbia,,42.08502,19.09182,Official
47902,Dubrovnik,4791,,Croatia,,42.66666667,18.11666667,Official
47902,Ragusa,4791,,Croatia,,,,Alias
47905,Novigrad,4791,,Croatia,,45.31666667,13.56666667,Official
47906,Dugi Rat,4791,,Croatia,,,,Official
47909,Kopar,4792,,Slovenia,,45.54351,13.74447,Official
47909,Koper,4792,,Slovenia,,45.54351,13.74447,Alias
47910,Piran,4792,,Slovenia,,45.53333333,13.56666667,Official
47910,Pirano,4792,,Slovenia,,,,Alias
47911,Kardeljevo,4791,,Croatia,,43.049,17.43011,Official
47911,Ploce,4791,,Croatia,,43.049,17.43011,Alias
47912,Obrovac,4791,,Croatia,,,,Official
47920,Pola,4791,,Croatia,,,,Alias
47920,Pula,4791,,Croatia,,44.86667,13.833333,Official
47923,Bakar,4791,,Croatia,,45.315225,14.484375,Official
47923,Fiume,4791,,Croatia,,,,Alias
47923,Rijeka,4791,,Croatia,,,,Alias
47923,Susak,4791,,Croatia,,,,Alias
47923,Susaka,4791,,Croatia,,,,Alias
47925,Shibenik,4791,,Croatia,,,,Official
47925,Sibenik,4791,,Croatia,,43.73333333,15.88333333,Alias
47925,Sibvenico,4791,,Croatia,,,,Alias
47931,Kastel Sucurac,4791,,Croatia,,,,Official
47931,Solin,4791,,Croatia,,,,Alias
47931,Spalato,4791,,Croatia,,,,Alias
47931,Split,4791,,Croatia,,43.5,16.43333333,Alias
47933,Zadar,4791,,Croatia,,44.11031,15.22885,Official
47998,All Other Croatia Ports,4791,,Croatia,,,,Official
47998,Omisalj,4791,,Croatia,,,,Alias
47998,Vranjic,4791,,Croatia,,43.53333333,16.46666667,Alias
47999,All Other Slovenia Ports,4792,,Slovenia,,,,Official
48100,All Other Albania Ports,4810,,Albania,,,,Official
48100,San Giovanni di Medua,4810,,Albania,,,,Alias
48100,Shengjin,4810,,Albania,,41.81666667,19.6,Alias
48100,Skele e Vlores,4810,,Albania,,40.46666667,19.5,Alias
48100,Vallona,4810,,Albania,,,,Alias
48100,Vlore,4810,,Albania,,,,Alias
48100,Volore,4810,,Albania,,,,Alias
48109,Durazzo,4810,,Albania,,41.31666,19.464,Official
48109,Durres,4810,,Albania,,41.31666,19.464,Alias
48400,Aigion,4840,,Greece,,,,Alias
48400,Aiyion,4840,,Greece,,38.25,22.08333333,Alias
48400,Alexandroupolis,4840,,Greece,,40.83333333,25.88333333,Alias
48400,All Other Greece Ports,4840,,Greece,,,,Official
48400,Argostolion,4840,,Greece,,38.18333333,20.51666667,Alias
48400,Canea,4840,,Greece,,,,Alias
48400,Catacolon,4840,,Greece,,,,Alias
48400,Chalkis,4840,,Greece,,,,Alias
48400,Dedeh Agatch,4840,,Greece,,,,Alias
48400,Kalloni,4840,,Greece,,,,Alias
48400,Khalkis,4840,,Greece,,,,Alias
48400,Khania,4840,,Greece,,,,Alias
48400,Kolpos Kallonis,4840,,Greece,,39.08333333,26.08333333,Alias
48400,Kyllini,4840,,Greece,,,,Alias
48400,Lagos,4840,,Greece,,41,25.133333,Alias
48400,Limin Sirou,4840,,Greece,,37.43333333,24.95,Alias
48400,Limon Zakinthou,4840,,Greece,,37.78333333,20.9,Alias
48400,Marathon,4840,,Greece,,,,Alias
48400,Nauplia,4840,,Greece,,,,Alias
48400,Navplion,4840,,Greece,,37.56666667,22.8,Alias
48400,Naxos,4840,,Greece,,,,Alias
48400,Nea Palatia,4840,,Greece,,,,Alias
48400,Neo Kastro,4840,,Greece,,,,Alias
48400,Neokastron,4840,,Greece,,,,Alias
48400,Ormos Limnis,4840,,Greece,,38.76666667,23.31666667,Alias
48400,Ormos Navarinou,4840,,Greece,,36.9,21.66666667,Alias
48400,Paros,4840,,Greece,,37.08333333,25.15,Alias
48400,Plomarion,4840,,Greece,,38.98333333,26.36666667,Alias
48400,Port Kaloni,4840,,Greece,,,,Alias
48400,Preveza,4840,,Greece,,38.95,20.75,Alias
48400,Rhodes,4840,,Greece,,,,Alias
48400,Rodhos,4840,,Greece,,36.43333333,28.23333333,Alias
48400,Saint George's Bay,4840,,Greece,,,,Alias
48400,Salamis,4840,,Greece,,37.96666667,23.48333333,Alias
48400,St. George's Bay,4840,,Greece,,,,Alias
48400,Stratoni,4840,,Greece,,,,Alias
48400,Syra,4840,,Greece,,,,Alias
48400,Vostitza,4840,,Greece,,,,Alias
48400,Vostizza,4840,,Greece,,,,Alias
48400,Yerakini,4840,,Greece,,40.26666667,23.46666667,Alias
48402,Ayia Marina,4840,,Greece,,38.88333333,22.58333333,Official
48405,Ayios Nikolaos,4840,,Greece,,,,Official
48405,Nikola,4840,,Greece,,,,Alias
48405,Ormos Ayiou Nikolaou,4840,,Greece,,37.66666667,24.31666667,Alias
48406,Souda Bay,4840,,Greece,,,,Alias
48406,Soudha,4840,,Greece,,,,Official
48410,Corinth,4840,,Greece,,,,Official
48410,Korinthos,4840,,Greece,,37.95,22.93333333,Alias
48411,Heraklion,4840,,Greece,,35.34806,25.15302,Official
48411,Iraklion,4840,,Greece,,35.34806,25.15302,Alias
48412,Kali Limenes,4840,,Greece,,34.93492,24.80575,Official
48412,Kaloi limniones,4840,,Greece,,34.93492,24.80575,Alias
48421,Calamata,4840,,Greece,,37.02994,22.11299,Official
48421,Kalamai,4840,,Greece,,37.02994,22.11299,Alias
48421,Kalamata,4840,,Greece,,37.02994,22.11299,Alias
48425,Kalamaki,4840,,Greece,,37.85831,23.00561,Official
48427,Cavala,4840,,Greece,,40.93838,24.40183,Official
48427,Kavala,4840,,Greece,,40.93838,24.40183,Alias
48445,Elefsis,4840,,Greece,,38.03333,23.55,Official
48445,Eleusis,4840,,Greece,,,,Alias
48445,Elevsis,4840,,Greece,,38.03333333,23.55,Alias
48449,Aliver,4840,,Greece,,,,Official
48449,Aliveri,4840,,Greece,,,,Alias
48449,Karavos,4840,,Greece,,,,Alias
48449,Milaki,4840,,Greece,,,,Alias
48449,Mylaki,4840,,Greece,,,,Alias
48451,Patrai,4840,,Greece,,38.24092,21.72486,Official
48451,Patras,4840,,Greece,,38.24092,21.72486,Alias
48452,Piraeus,4840,,Greece,,,,Official
48452,Piraieus,4840,,Greece,,,,Alias
48452,Piraievs,4840,,Greece,,37.93333333,23.65,Alias
48453,Aspropirgos,4840,,Greece,,,,Official
48453,Aspropyrgos,4840,,Greece,,,,Alias
48454,Ayia Trias,4840,,Greece,,,,Official
48454,Megara,4840,,Greece,,,,Alias
48455,Chios,4840,,Greece,,,,Official
48456,Corfu,4840,,Greece,,39.6056,19.90835,Official
48456,Kerkyra,4840,,Greece,,39.6056,19.90835,Alias
48457,Itea,4840,,Greece,,38.43199,22.42305,Official
48458,Katakolon,4840,,Greece,,37.64919,21.32269,Official
48459,Kymassi,4840,,Greece,,38.81046,23.52707,Official
48460,Mikonos,4840,,Greece,,37.45,25.33333333,Official
48460,Mykonos,4840,,Greece,,,,Alias
48461,Psachna,4840,,Greece,,,,Official
48462,Mitilini,4840,,Greece,,39.09203,26.57315,Official
48462,Mitylene,4840,,Greece,,39.09203,26.57315,Alias
48462,Mytilini,4840,,Greece,,39.09203,26.57315,Alias
48463,Pilos,4840,,Greece,,36.91067,21.69071,Official
48463,Pylos,4840,,Greece,,36.91067,21.69071,Alias
48464,Samos,4840,,Greece,,37.75626,26.97607,Official
48465,Serifos,4840,,Greece,,,,Alias
48465,Seriphos,4840,,Greece,,,,Official
48465,Seriphos Island,4840,,Greece,,,,Alias
48466,Syros,4840,,Greece,,37.43584,24.94108,Official
48467,Zakinthos,4840,,Greece,,37.73866,20.90235,Alias
48467,Zante,4840,,Greece,,37.73866,20.90235,Official
48468,Milos Island,4840,,Greece,,,,Official
48471,Salonika,4840,,Greece,,40.63955,22.95071,Official
48471,Thessaloniki,4840,,Greece,,40.63955,22.95071,Alias
48473,Volos,4840,,Greece,,39.352,22.93611,Official
48475,Iali,4840,,Greece,,36.66326,27.127,Alias
48475,Yali,4840,,Greece,,36.66326,27.127,Official
48475,Yali Island,4840,,Greece,,36.66326,27.127,Alias
48476,Skaramanga,4840,,Greece,,37.98764,23.5608,Official
48476,Skaramanga Bay,4840,,Greece,,37.98764,23.5608,Alias
48500,All Other Romania Ports,4850,,Romania,,,,Official
48500,Braila,4850,,Romania,,45.25,27.98333333,Alias
48500,Galati,4850,,Romania,,45.41666667,28.08333333,Alias
48500,Galatz,4850,,Romania,,,,Alias
48500,Sulina,4850,,Romania,,45.16666667,29.66666667,Alias
48500,Tulcea,4850,,Romania,,,,Alias
48511,Constanta,4850,,Romania,,44.16445,28.64186,Official
48511,Constantza,4850,,Romania,,44.16445,28.64186,Alias
48700,All Other Ports in Bulgaria,4870,,Bulgaria,,,,Official
48702,Bourgas,4870,,Bulgaria,,,,Official
48702,Burgas,4870,,Bulgaria,,42.48333,27.483333,Alias
48707,Varna,4870,,Bulgaria,,43.19608,27.91737,Official
48900,All Other Turkey Mediterranean Region Ports,4890,,Turkey,,,,Official
48900,Fethiye,4890,,Turkey,,36.63333333,29.1,Alias
48900,Finike,4890,,Turkey,,,,Alias
48900,Hopa,4890,,Turkey,,41.41666667,41.4,Alias
48900,Tas Oudjou,4890,,Turkey,,,,Alias
48900,Tash-Uju,4890,,Turkey,,,,Alias
48900,Tasucu,4890,,Turkey,,36.31666667,33.88333333,Alias
48900,Yumurtalik,4890,,Turkey,,,,Alias
48900,Zonguldak,4890,,Turkey,,41.46666667,31.81666667,Alias
48903,Adalia,4890,,Turkey,,,,Official
48903,Antalya,4890,,Turkey,,36.86666667,30.76666667,Alias
48903,Atalia,4890,,Turkey,,,,Alias
48903,Attalea,4890,,Turkey,,,,Alias
48905,Dikili,4890,,Turkey,,39.08144,26.88972,Official
48915,Aliaga,4890,,Turkey,,,,Alias
48915,Nemrut Bay,4890,,Turkey,,,,Official
