Entity_Type,Entity_1,Entity_2,Entity_1_Total_Tons,Entity_2_Total_Tons,Overlapping_Trade_Lanes,Overlap_Tonnage,Overlap_Pct_Entity_1,Overlap_Pct_Entity_2,Max_Overlap_Pct,Top_Competing_Lane_1,Top_Competing_Lane_2,Top_Competing_Lane_3
Consignee,CA INDOSUEZ (SWITZERLAND) SA,TO ORDECA INDOSUEZ (SWITZERLAND) SA,368597.36,11633.0,1,11633.0,3.15601826339722,100.0,100.0,"ONSAN, SOUTH KOREA→NEW ORLEANS|PETROLEUM PRODUCTS",,
Consignee,ARCELORMITTAL INTERNATIONAL AMERICA LLC,SERVIACERO COMERICAL SA DE CV,3614913.6599999983,15850.810000000003,2,11628.060000000001,0.3216690934742825,73.35940560766294,73.35940560766294,"PASAGES, SPAIN→HOUSTON|GENERAL CARGO","PASAGES, SPAIN→MOBILE|GENERAL CARGO",
Shipper,"TIANJIN HONOR GREEN ENERGY CO., LTD.","XIAMEN C D CHEMICAL CO., LTD.",125862.42,38938.770000000004,1,11628.0,9.238659164506767,29.86226837673609,29.86226837673609,"TIANJIN, CHINA→NEW ORLEANS|PETROLEUM PRODUCTS",,
Shipper,"CHINA BASE NINGBO FOREIGN TRADE CO., LTD.","XIAMEN C D CHEMICAL CO., LTD.",48761.76,38938.770000000004,1,11628.0,23.846555169460657,29.86226837673609,29.86226837673609,"TIANJIN, CHINA→NEW ORLEANS|PETROLEUM PRODUCTS",,
Shipper,"DONGBU STEEL CO., LTD.","HYUNDAI GLOVIS CO., LTD.",324253.26999999984,94657.30999999987,13,11626.59,3.585650809319519,12.282823164951568,12.282823164951568,"BUSAN, SOUTH KOREA→SEATTLE-TACOMA|GENERAL CARGO","INCHON, SOUTH KOREA→LA-LONG BEACH|STEEL","BUSAN, SOUTH KOREA→HOUSTON|GENERAL CARGO"
Consignee,MIZUHO BANK LTD.,PROSPERITY USA CORP.,48051.53000000001,145586.1100000001,6,11622.55,24.187679351729273,7.983282196357874,24.187679351729273,"KAOHSIUNG, TAIWAN→COLUMBIA RIVER|FORESTRY","KAOHSIUNG, TAIWAN→LA-LONG BEACH|GENERAL CARGO","KAOHSIUNG, TAIWAN→NEW ORLEANS|GENERAL CARGO"
Consignee,CLEAR FREIGHT INC.,VIDA WOOD US,23418.579999999998,329473.31000000006,1,11620.789999999999,49.62209493487649,3.527080843058273,49.62209493487649,"ALL OTHER SWEDEN PORTS, SWEDEN→LAKE CHARLES|GENERAL CARGO",,
Consignee,GEODIS USA INC.,SUMITOMO MITSUI BANKING CORP.,440208.0700000006,185030.85,4,11619.29,2.6394995439315743,6.2796501232091835,6.2796501232091835,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
Consignee,SHELL CHEMICAL LP,SHELL TRADING US CO PRODUCTS,207365.86000000002,18005.34,2,11615.400000000001,5.601404204144308,64.51086177767263,64.51086177767263,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ROTTERDAM, NETHERLANDS→HOUSTON|UNCLASSIFIED",
Consignee,IMTT BAYONNE,OQ CHEMICALS CORP.,28520.46,26045.32,2,11612.6,40.7167345828223,44.58612910112066,44.58612910112066,"ROTTERDAM, NETHERLANDS→NEW YORK|CHEMICALS","ANTWERP, BELGIUM→NEW YORK|CHEMICALS",
Consignee,BANQUE CANTONALE VAUDOISE,PUERTO RICO ENERGY LLC,134015.28,2872671.9200000023,1,11609.26,8.66263906623185,0.40412759700035605,8.66263906623185,"SAINT JOHN, NB, CANADA→ALASKA, US ISLANDS|PETROLEUM PRODUCTS",,
Consignee,BANQUE CANTONALE VAUDOISE,PEERLESS OIL CHEMICALS,134015.28,59204.99,1,11609.26,8.66263906623185,19.608583668369846,19.608583668369846,"SAINT JOHN, NB, CANADA→ALASKA, US ISLANDS|PETROLEUM PRODUCTS",,
Consignee,BANQUE CANTONALE VAUDOISE,SUNOCO LLC,134015.28,987590.1600000003,1,11609.26,8.66263906623185,1.1755139399120782,8.66263906623185,"SAINT JOHN, NB, CANADA→ALASKA, US ISLANDS|PETROLEUM PRODUCTS",,
Shipper,CHEVRON,ERGON OIL PURCHASING INC.,11608.72,822734.24,1,11605.279999999999,99.97036710334989,1.4105745738745477,99.97036710334989,"HIGH SEAS,GULF OF MEXICO→NEW ORLEANS|UNCLASSIFIED",,
Shipper,CHEVRON,EXXONMOBIL OIL CORPORATION,11608.72,2166969.74,1,11605.279999999999,99.97036710334989,0.5355533944834873,99.97036710334989,"HIGH SEAS,GULF OF MEXICO→NEW ORLEANS|UNCLASSIFIED",,
Consignee,NIPPON CHEMICAL TEXAS INC.,THE DOW CHEMICAL CO.,13160.56,181801.0399999999,2,11603.2,88.16646100165951,6.38236172906382,88.16646100165951,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,GENERAL MOTOR S LLC CAR E OF TR,GENERAL MOTORS CORP.,11602.859999999997,1175567.8699999969,1,11602.859999999997,100.0,0.9870004357978946,100.0,"CHEFOO, CHINA→NEW YORK|RO/RO",,
Consignee,CHARTER BROKERAGE LLC,MITSUBISHI CORPORATION,44155.58,243302.0,1,11600.0,26.2707453961651,4.767737215477061,26.2707453961651,"ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→SOUTH CAROLINA PORTS|GENERAL CARGO",,
Consignee,ALPEK POLYESTER USA LLC,CHARTER BROKERAGE LLC,284052.14,44155.58,1,11600.0,4.083757298924064,26.2707453961651,26.2707453961651,"ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→SOUTH CAROLINA PORTS|GENERAL CARGO",,
Consignee,ARCELORMITTAL INTERNATIONAL AMERICA LLC,CHRYSLER CORP. STAMPING PL,3614913.6599999983,11594.910000000002,2,11594.910000000002,0.3207520591238687,100.0,100.0,"ANTWERP, BELGIUM→LAND PORTS|GENERAL CARGO","ANTWERP, BELGIUM→TOLEDO-CLEVELAND|GENERAL CARGO",
Shipper,EXXONMOBIL CHEMICAL BELGIUM,INEOS PHENOL GMB H,863789.9,35916.87,2,11590.7,1.3418425012841664,32.27090779346864,32.27090779346864,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,BMW OF NORTH AMERICA LLC,MERCEDES BENZ MEXICO S.DE R.L. DE,146266.24000000008,12080.310000000001,4,11588.8,7.923086010825187,95.93131302094066,95.93131302094066,"ZEEBRUGGE, BELGIUM→HOUSTON|RO/RO","BREMERHAVEN, GERMANY→GEORGIA PORTS|RO/RO","BREMERHAVEN, GERMANY→HOUSTON|RO/RO"
Consignee,MITSUI & CO (USA) INC.,MITSUI & CO USA INC.,18412.700000000008,1183008.859999998,5,11582.47,62.90478854269062,0.9790687450979885,62.90478854269062,"YOKOHAMA, JAPAN→HOUSTON|CHEMICALS","SAMIL, SOUTH KOREA→HOUSTON|CHEMICALS","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO"
Consignee,SHELL EASTERN TRADING,TRICON,11576.870000000003,81454.0,1,11576.02,99.99265777364693,14.211726864242394,99.99265777364693,"DAESAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,INOVYN AMERICAS INC.,THE CHEMOURS CO.,16865.02,488514.91000000003,2,11564.580000000002,68.5713980772036,2.367293149762819,68.5713980772036,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,ARKEMA INC. FLUOROCHEMICALS 04,THE CHEMOURS CO.,17554.62,488514.91000000003,2,11564.580000000002,65.87770057113171,2.367293149762819,65.87770057113171,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,INV NYLON CHEMICALS AMERICAS LLD,THE CHEMOURS CO.,117183.16000000002,488514.91000000003,2,11564.580000000002,9.868807087980901,2.367293149762819,9.868807087980901,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,NIPPON CHEMICAL TEXAS INC.,THE CHEMOURS CO.,13160.56,488514.91000000003,2,11564.580000000002,87.87300844340972,2.367293149762819,87.87300844340972,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,SHELL CHEMICAL LP,THE CHEMOURS CO.,207365.86000000002,488514.91000000003,2,11564.580000000002,5.576896794872599,2.367293149762819,5.576896794872599,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,NATIXIS,TON YI INDUSTRIES CORP.,80746.14000000001,14424.240000000003,3,11560.37,14.316932053965676,80.1454357387287,80.1454357387287,"KAOHSIUNG, TAIWAN→NEW ORLEANS|GENERAL CARGO","KAOHSIUNG, TAIWAN→GEORGIA PORTS|GENERAL CARGO","KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO"
Consignee,A.N. DERINGER INC.,MITSUBISHI INTERNATIO,13758.729999999996,224140.48999999982,5,11558.68,84.00978869416002,5.156890662637531,84.00978869416002,"ALL OTHER CHILE PORTS, CHILE→NEW ORLEANS|GENERAL CARGO","ALL OTHER CHILE PORTS, CHILE→MOBILE|GENERAL CARGO","ALL OTHER CHILE PORTS, CHILE→HOUSTON|GENERAL CARGO"
Consignee,ENEOS AMERICA INC.,TO ORDECA INDOSUEZ (SWITZERLAND) SA,487157.56000000006,11633.0,1,11558.0,2.37253836315298,99.3552823863148,99.3552823863148,"ONSAN, SOUTH KOREA→NEW ORLEANS|PETROLEUM PRODUCTS",,
Consignee,ENEOS AMERICA INC.,SOCIETE GENERALE PARIS ZURICH,487157.56000000006,129257.54,1,11558.0,2.37253836315298,8.941838131841283,8.941838131841283,"ONSAN, SOUTH KOREA→NEW ORLEANS|PETROLEUM PRODUCTS",,
Consignee,BMO BANK N.A.,PUSAN PIPE AMERICA INC.,43707.82000000001,540537.9599999996,4,11557.39,26.442384909611132,2.138127357420006,26.442384909611132,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO"
Consignee,CLM ENTERPRISES INC.,TON YI INDUSTRIES CORP.,67376.64,14424.240000000003,3,11539.580000000002,17.126974571602265,80.00130336156359,80.00130336156359,"KAOHSIUNG, TAIWAN→NEW ORLEANS|GENERAL CARGO","KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO","KAOHSIUNG, TAIWAN→DELAWARE RIVER|GENERAL CARGO"
Consignee,AL GHURAIR RESOURCES OILS AND,NOVELIS CORPORATION,14369.04,24484.62,1,11535.679999999998,80.28149410120646,47.11398420722886,80.28149410120646,"JEBEL ALI, UNITED ARAB EMIRATES→MOBILE|GENERAL CARGO",,
Consignee,ASSOCIATED ASPHALT DISTRIBUTION LLC,IRVING OIL TERMINALS INC.,78265.96,16892583.8,1,11531.0,14.733097249430019,0.06826072397521567,14.733097249430019,"SAINT JOHN, NB, CANADA→NEW YORK|PETROLEUM PRODUCTS",,
Consignee,PUSAN PIPE AMERICA INC.,STEEL PRO TRADING INC.,540537.9599999996,32308.10999999999,4,11528.89,2.13285483224897,35.684198178104516,35.684198178104516,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO"
Shipper,DUFERCO SA,SIDERURGICA ITABIRITO LTDA,1002557.0,32500.0,2,11526.0,1.1496603185654282,35.464615384615385,35.464615384615385,"VICTORIA, BRAZIL→NEW ORLEANS|UNCLASSIFIED","RIO DE JANEIRO, BRAZIL→MOBILE|GENERAL CARGO",
Shipper,"GMB KOREA INDUSTRIES CO., LTD.",HYUNDAI CONSTRUCTION EQUIPMENT CO.,828759.529999999,46122.25999999999,8,11525.33,1.3906723944399184,24.988649732255105,24.988649732255105,"MASAN, SOUTH KOREA→GEORGIA PORTS|RO/RO","MASAN, SOUTH KOREA→SEATTLE-TACOMA|RO/RO","MASAN, SOUTH KOREA→HOUSTON|RO/RO"
Shipper,EXXONMOBIL CHEMICAL HOLLAND BV,NOBIAN INDUSTRIAL CHEMICALS BV,3829285.579999998,71547.54000000001,2,11522.54,0.3009057370957432,16.10473260156813,16.10473260156813,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,LIFT SOURCE MACHINERY LTD.,TRADE ZONE OPERATIONS,12439.560000000001,749298.9599999988,4,11516.340000000002,92.57835486142596,1.5369486166109214,92.57835486142596,"ZEEBRUGGE, BELGIUM→HOUSTON|RO/RO","BREMERHAVEN, GERMANY→HOUSTON|RO/RO","ZEEBRUGGE, BELGIUM→BALTIMORE|RO/RO"
Shipper,"BAOSHAN IRON & STEEL CO., LTD.",SHANGHAI ZHENHUA HEAVY,62227.92,39935.15,1,11516.33,18.506692815700735,28.837577923208002,28.837577923208002,"SHANGHAI, CHINA→NEW YORK|GENERAL CARGO",,
Shipper,PT IVO MAS TUNGGAL,WILMAR NABATI INDONESIA,222245.12000000002,304971.85000000015,1,11506.839999999998,5.17754450581412,3.7730826632031746,5.17754450581412,"ALL OTHER INDONESIA PORTS, INDONESIA→NEW YORK|CHEMICALS",,
Consignee,POSCO AMERICA CORP.,SAMSUNG AMERICA INC.,403305.73,108792.72000000006,14,11505.96,2.852912603051784,10.576038543755494,10.576038543755494,"PYONGTAEK, SOUTH KOREA→HOUSTON|STEEL","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO"
Consignee,NATIXIS,SOCIETE GENERAL NY,80746.14000000001,51490.35,2,11504.54,14.247789429934357,22.343099240925728,22.343099240925728,"KAOHSIUNG, TAIWAN→NEW ORLEANS|GENERAL CARGO","KAOHSIUNG, TAIWAN→GEORGIA PORTS|GENERAL CARGO",
Consignee,CREMER ERZKONTOR N.A. INC.,LARPEN METALLURGICAL SERVICE,55547.79999999999,50950.399999999994,4,11504.519999999999,20.711027259405416,22.579842356487877,22.579842356487877,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO","TIANJIN, CHINA→NEW ORLEANS|MISC BULK","DAGU/TANGGU, CHINA→NEW ORLEANS|MISC BULK"
Consignee,PT PACRIM NUSANTARA,PT SINAR MAS AGRO,110948.0,99480.57999999999,1,11499.410000000002,10.364684356635543,11.559452106129662,11.559452106129662,"ALL OTHER INDONESIA PORTS, INDONESIA→GEORGIA PORTS|GENERAL CARGO",,
Shipper,CEMEX INTERNATIONAL SA DE CV,MEXICHEM FLUOR COMERICAL SA DE CV,308595.75,12665.07,1,11498.23,3.7259845607076567,90.78694393319579,90.78694393319579,"ALL OTHER MEXICO EAST COAST REGION PORTS, MEXICO→MOBILE|GENERAL CARGO",,
Consignee,CEMEX SOUTHEAST LLC,INDUSTRIES CHIMIQU,205796.36,38049.07,1,11498.23,5.587188228207729,30.219477112055564,30.219477112055564,"ALL OTHER MEXICO EAST COAST REGION PORTS, MEXICO→MOBILE|GENERAL CARGO",,
Consignee,PEERLESS OIL & CHEMICALS INC.,PEERLESS OIL CHEMICALS,261001.5,59204.99,3,11496.99,4.40495169567991,19.418954382054622,19.418954382054622,"BAHIA BLANCA, ARGENTINA→ALASKA, US ISLANDS|UNCLASSIFIED","CHRISTIANSTED, ST. CROIX, VIRGIN ISLANDS (U.S.)→ALASKA, US ISLANDS|GENERAL CARGO","ALL OTHER ST. CROIX VIRGIN ISLANDS, VIRGIN ISLANDS (U.S.)→ALASKA, US ISLANDS|GENERAL CARGO"
Consignee,JFE SHOJI TRADE AMERICA INC.,USP HOLDINGS INC.,99985.8000000001,17894.45,6,11496.380000000001,11.498012717805919,64.24550628826256,64.24550628826256,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|STEEL","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|STEEL"
Consignee,AMERICAN AIRLINES,CHEVRON MARINE PRODUCTS LLC,101790.24,40515039.35,1,11494.0,11.2918488059366,0.028369712048669154,11.2918488059366,"FREEPORT, GRAND BAHAMA I, BAHAMAS→SOUTH FLORIDA|PETROLEUM PRODUCTS",,
Consignee,"LIEBHERR JAPAN CO., LTD.","MERCEDES BENZ JAPAN CO., LTD.ATTN.",16380.900000000009,45348.64000000001,3,11490.260000000002,70.14425336825202,25.337606596360995,70.14425336825202,"BREMERHAVEN, GERMANY→LA-LONG BEACH|RO/RO","BREMERHAVEN, GERMANY→SOUTH CAROLINA PORTS|RO/RO","ZEEBRUGGE, BELGIUM→LA-LONG BEACH|RO/RO"
Consignee,MARATHON PETROLEUM CO. LP,PEERLESS OIL CHEMICALS,785009.6900000002,59204.99,1,11490.0,1.4636761999714931,19.407147944793167,19.407147944793167,"BAHIA BLANCA, ARGENTINA→ALASKA, US ISLANDS|UNCLASSIFIED",,
Consignee,ACEROS Y OVEROLLINGS DE MEXICO,THYSSENKRUPP STAINLESS USA LLC,55806.4,608042.020000002,2,11489.51,20.588158347429687,1.889591446327996,20.588158347429687,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|STEEL","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,THE CHEMOURS CO.,THE DOW CHEMICAL CO.,488514.91000000003,181801.0399999999,2,11486.9,2.351391895080541,6.3183906978749995,6.3183906978749995,"ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS","ANTWERP, BELGIUM→HOUSTON|CHEMICALS",
Consignee,GM CORPORATE MATERIAL BROKERING,KENWAL STEEL CORP.,71924.29999999997,28976.62,4,11480.720000000001,15.962226952504238,39.620632082002665,39.620632082002665,"OXELOSUND, SWEDEN→LAND PORTS|GENERAL CARGO","OXELOSUND, SWEDEN→BALTIMORE|GENERAL CARGO","OXELOSUND, SWEDEN→TOLEDO-CLEVELAND|GENERAL CARGO"
Consignee,AGCO CORPORATION,GROVE US. L.L.C.,58108.40000000005,38163.95999999997,7,11476.089999999998,19.74945102601343,30.070490588502892,30.070490588502892,"HAMBURG, GERMANY→BALTIMORE|RO/RO","ANTWERP, BELGIUM→NEW YORK|RO/RO","ANTWERP, BELGIUM→BALTIMORE|RO/RO"
Consignee,MOTIVA ENTERPRISES LLC,TRANSGLOBE ENERGY LLC,474738.4299999998,11476.0,1,11476.0,2.4173311606561962,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,CITI BANK NA LONDON,TRANSGLOBE ENERGY LLC,24605.620000000003,11476.0,1,11476.0,46.63975140638602,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,KUKDO CHEMICAL AMERICA INC.,TRANSGLOBE ENERGY LLC,27007.22,11476.0,1,11476.0,42.492340936979076,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,"TOTAL ENERGIES TRADING ASIA PTE., LTD.",TRANSGLOBE ENERGY LLC,800629.31,11476.0,1,11476.0,1.433372455475056,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,SK ENMOVE AMERICAS INC.,TRANSGLOBE ENERGY LLC,639383.0,11476.0,1,11476.0,1.7948553527384996,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,TRANSGLOBE ENERGY LLC,TRIBUTE ENERGY INC.,11476.0,35216.48,1,11476.0,100.0,32.58701607883581,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,LEELYNN LOGISTICS LLC,TRANSGLOBE ENERGY LLC,18018.46,11476.0,1,11476.0,63.69023767846975,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,BANQUE CANTONALE VAUDOISE,TRANSGLOBE ENERGY LLC,134015.28,11476.0,1,11476.0,8.563202643758235,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,OQ,TRANSGLOBE ENERGY LLC,34311.0,11476.0,1,11476.0,33.44699950453208,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,MITSUI & CO USA INC.,TRANSGLOBE ENERGY LLC,1183008.859999998,11476.0,1,11476.0,0.9700688125023865,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,SAMSUNG AMERICA INC.,TRANSGLOBE ENERGY LLC,108792.72000000006,11476.0,1,11476.0,10.548499936392798,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,RENKERT OIL LLC,TRANSGLOBE ENERGY LLC,42227.92,11476.0,1,11476.0,27.176332625428863,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,TRANSGLOBE ENERGY LLC,TRICON,11476.0,81454.0,1,11476.0,100.0,14.088933631251995,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,GEODIS USA INC.,TRANSGLOBE ENERGY LLC,440208.0700000006,11476.0,1,11476.0,2.6069490275359977,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,"TO THE ORDER OF VITOL ASIA PTE., LTD.",TRANSGLOBE ENERGY LLC,98274.0,11476.0,1,11476.0,11.67755459226245,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,OCI INTERNATIONAL INC.,TRANSGLOBE ENERGY LLC,43609.219999999994,11476.0,1,11476.0,26.315536026555858,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,ENEOS AMERICA INC.,TRANSGLOBE ENERGY LLC,487157.56000000006,11476.0,1,11476.0,2.3557060266087215,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,INDORAMA VENTURES OXIDES LLC.,TRANSGLOBE ENERGY LLC,23761.43,11476.0,1,11476.0,48.296756550426466,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,GEORGE,TRANSGLOBE ENERGY LLC,39246.0,11476.0,1,11476.0,29.24119655506294,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,GUNVOR USA,TRANSGLOBE ENERGY LLC,1152732.2999999998,11476.0,1,11476.0,0.9955477086917753,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,GEORGE E WARREN CORP,ING BANK N.V,618424.7500000002,87074.0,1,11476.0,1.8556825224087483,13.179594368008821,13.179594368008821,"RIO GRANDE, BRAZIL→HOUSTON|CHEMICALS",,
Consignee,ITOCHU CHEMICALS AMERICA INC.,TRANSGLOBE ENERGY LLC,56926.72,11476.0,1,11476.0,20.159250348518235,100.0,100.0,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GS GLOBAL CORP.,"HYUNDAI GLOVIS CO., LTD.",115917.48000000001,94657.30999999987,5,11474.35,9.898722781068049,12.121990367146516,12.121990367146516,"INCHON, SOUTH KOREA→LA-LONG BEACH|STEEL","INCHON, SOUTH KOREA→HOUSTON|STEEL","INCHON, SOUTH KOREA→HOUSTON|GENERAL CARGO"
Consignee,CEVA LOGISTICS,GENERAL ELECTRIC CO.,444198.7299999957,35316.32999999999,5,11462.119999999997,2.580403595480813,32.455580746923594,32.455580746923594,"SHANGHAI, CHINA→BALTIMORE|RO/RO","SHANGHAI, CHINA→DELAWARE RIVER|RO/RO","SHANGHAI, CHINA→BALTIMORE|GENERAL CARGO"
Consignee,OQ,SOCIETE GENERALE,34311.0,179959.96000000014,1,11459.0,33.397452711958266,6.367527532235499,33.397452711958266,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,SOCIETE GENERALE,TRICON,179959.96000000014,81454.0,1,11459.0,6.367527532235499,14.068062955778721,14.068062955778721,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,CITI BANK NA LONDON,SOCIETE GENERALE,24605.620000000003,179959.96000000014,1,11459.0,46.570661499283496,6.367527532235499,46.570661499283496,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,KUKDO CHEMICAL AMERICA INC.,SOCIETE GENERALE,27007.22,179959.96000000014,1,11459.0,42.42939480627773,6.367527532235499,42.42939480627773,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,SK ENMOVE AMERICAS INC.,SOCIETE GENERALE,639383.0,179959.96000000014,1,11459.0,1.792196539476339,6.367527532235499,6.367527532235499,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,RENKERT OIL LLC,SOCIETE GENERALE,42227.92,179959.96000000014,1,11459.0,27.136074900208207,6.367527532235499,27.136074900208207,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,SOCIETE GENERALE,"TO THE ORDER OF VITOL ASIA PTE., LTD.",179959.96000000014,98274.0,1,11459.0,6.367527532235499,11.66025601888597,11.66025601888597,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GEORGE E WARREN CORP,"UNID CO., LTD.",22004.68,43609.219999999994,1,11459.0,52.0752858028383,26.276553444432167,52.0752858028383,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,MOTIVA ENTERPRISES LLC,SOCIETE GENERALE,474738.4299999998,179959.96000000014,1,11459.0,2.413750241369759,6.367527532235499,6.367527532235499,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,ITOCHU CHEMICALS AMERICA INC.,SOCIETE GENERALE,56926.72,179959.96000000014,1,11459.0,20.129387394882404,6.367527532235499,20.129387394882404,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GEORGE E WARREN CORP,LOTTE CHEMICAL CORP.,22004.68,123642.22,1,11459.0,52.0752858028383,9.26786982634249,52.0752858028383,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GEORGE E WARREN CORP,"MITSUI BUSSAN CHEMICALS CO., LTD.",22004.68,17008.889999999996,1,11459.0,52.0752858028383,67.37065146520439,67.37065146520439,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GEORGE E WARREN CORP,"ISU CHEMICAL CO., LTD.",22004.68,17943.8,1,11459.0,52.0752858028383,63.86049777639074,63.86049777639074,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Shipper,GEORGE E WARREN CORP,"TO THE ORDER OF VITOL ASIA PTE., LTD.",22004.68,69380.0,1,11459.0,52.0752858028383,16.516287114442203,52.0752858028383,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
Consignee,LEELYNN LOGISTICS LLC,SOCIETE GENERALE,18018.46,179959.96000000014,1,11459.0,63.59588999281848,6.367527532235499,63.59588999281848,"ONSAN, SOUTH KOREA→HOUSTON|CHEMICALS",,
